Cockatrice Eye,Dragon Head,Lich Skull,Unicorn Horn,Zombie Hand,Tax Assessed
2,1,1,3,1,11 gp 7 sp
2,0,0,3,1,4 gp 5 sp
2,0,1,3,0,6 gp 9 sp
0,0,1,1,0,3 gp 4 sp
0,1,1,0,0,4 gp 8 sp
0,1,1,0,0,4 gp 8 sp
0,1,1,0,0,4 gp 8 sp
0,1,1,0,0,4 gp 8 sp
0,0,3,6,4,20 gp 0 sp
0,0,4,5,4,20 gp 8 sp
6,0,1,13,5,18 gp 8 sp
4,0,5,2,0,23 gp 2 sp
5,0,4,2,0,15 gp 6 sp
0,0,1,0,2,1 gp 4 sp
1,0,0,0,2,0 gp 0 sp
1,0,0,0,2,0 gp 0 sp
1,0,0,0,1,0 gp 0 sp
1,0,2,0,2,3 gp 0 sp
2,1,2,0,2,9 gp 0 sp
1,1,2,0,2,7 gp 2 sp
1,0,2,0,2,3 gp 0 sp
0,0,3,6,13,24 gp 5 sp
1,0,4,6,13,22 gp 5 sp
3,2,1,0,0,9 gp 0 sp
3,1,1,0,0,0 gp 6 sp
3,1,1,0,0,0 gp 6 sp
0,1,2,2,1,15 gp 0 sp
0,0,1,2,1,5 gp 2 sp
0,1,1,2,1,12 gp 0 sp
2,1,1,3,0,11 gp 1 sp
3,0,1,2,0,0 gp 6 sp
2,0,1,2,0,4 gp 8 sp
2,0,2,1,3,7 gp 5 sp
1,0,2,0,3,3 gp 6 sp
1,0,2,1,3,5 gp 7 sp
1,0,1,0,3,0 gp 0 sp
0,1,4,6,0,24 gp 0 sp
0,1,4,6,0,24 gp 0 sp
2,0,1,0,0,0 gp 0 sp
2,0,1,0,0,0 gp 0 sp
1,0,1,0,0,0 gp 0 sp
1,0,2,0,0,0 gp 0 sp
8,2,0,14,26,36 gp 0 sp
3,0,0,0,1,0 gp 0 sp
2,0,1,0,1,0 gp 0 sp
2,0,1,0,0,0 gp 0 sp
2,0,0,0,0,0 gp 0 sp
2,0,0,0,0,0 gp 0 sp
2,0,1,1,1,3 gp 3 sp
1,0,0,2,0,0 gp 0 sp
1,0,0,2,0,0 gp 0 sp
1,0,0,2,0,0 gp 0 sp
2,0,0,0,14,6 gp 0 sp
1,0,0,0,13,3 gp 6 sp
0,0,2,3,7,16 gp 5 sp
0,0,2,4,6,24 gp 0 sp
0,0,2,3,6,15 gp 9 sp
5,3,9,15,2,56 gp 8 sp
9,4,5,9,16,44 gp 2 sp
2,1,1,0,0,4 gp 8 sp
2,2,1,0,0,13 gp 2 sp
1,2,2,0,0,14 gp 4 sp
2,2,1,0,0,13 gp 2 sp
2,1,3,7,3,21 gp 8 sp
2,1,4,8,2,25 gp 5 sp
0,0,0,1,13,9 gp 9 sp
0,0,0,1,12,9 gp 3 sp
2,1,1,0,6,8 gp 4 sp
1,1,1,0,6,6 gp 6 sp
2,1,1,0,6,8 gp 4 sp
3,1,2,0,10,16 gp 8 sp
3,1,1,0,9,12 gp 0 sp
3,2,2,0,9,27 gp 2 sp
2,3,0,5,0,23 gp 2 sp
1,3,0,4,0,35 gp 6 sp
0,1,0,2,4,10 gp 8 sp
0,1,0,3,3,12 gp 3 sp
0,0,0,2,3,4 gp 0 sp
0,1,0,3,3,12 gp 3 sp
0,1,1,2,3,13 gp 2 sp
0,0,1,2,3,9 gp 0 sp
0,0,1,3,2,10 gp 5 sp
0,1,1,3,2,14 gp 7 sp
0,1,0,2,2,9 gp 6 sp
4,0,0,4,8,15 gp 2 sp
3,0,0,4,7,12 gp 0 sp
3,0,0,4,7,12 gp 0 sp
7,5,2,12,0,44 gp 0 sp
2,3,4,0,9,64 gp 0 sp
3,2,4,0,8,46 gp 0 sp
0,0,0,5,0,8 gp 8 sp
0,0,1,5,0,11 gp 2 sp
1,0,1,5,0,6 gp 8 sp
0,0,0,0,10,2 gp 0 sp
0,0,1,0,9,2 gp 8 sp
0,0,1,0,9,2 gp 8 sp
10,6,3,0,0,92 gp 0 sp
1,1,0,4,5,11 gp 4 sp
1,1,0,4,4,10 gp 8 sp
0,2,0,3,4,21 gp 3 sp
4,1,2,7,11,20 gp 2 sp
4,0,2,6,10,14 gp 5 sp
5,0,0,5,4,0 gp 2 sp
5,0,0,6,4,2 gp 0 sp
3,3,0,2,0,28 gp 8 sp
3,4,0,2,0,40 gp 0 sp
0,0,1,2,5,10 gp 2 sp
0,0,0,2,5,4 gp 8 sp
1,0,1,2,5,6 gp 0 sp
0,0,1,2,5,10 gp 2 sp
0,0,1,2,5,10 gp 2 sp
0,0,2,0,1,2 gp 2 sp
0,0,2,0,1,2 gp 2 sp
0,0,1,1,1,3 gp 8 sp
0,0,1,0,0,1 gp 0 sp
0,0,2,0,0,2 gp 0 sp
9,0,0,7,7,0 gp 0 sp
0,0,4,11,11,34 gp 8 sp
0,0,2,1,2,9 gp 3 sp
0,0,3,0,2,3 gp 4 sp
0,0,2,1,2,9 gp 3 sp
2,1,1,1,3,8 gp 7 sp
2,1,0,1,3,5 gp 7 sp
2,1,1,0,2,6 gp 0 sp
3,2,0,0,2,7 gp 2 sp
2,0,1,1,6,6 gp 3 sp
2,0,0,2,6,5 gp 4 sp
2,0,1,2,6,8 gp 4 sp
2,0,0,2,6,5 gp 4 sp
2,0,0,1,5,0 gp 0 sp
2,0,2,3,18,29 gp 6 sp
0,1,0,0,5,4 gp 8 sp
0,2,0,0,4,15 gp 0 sp
0,1,1,0,4,9 gp 6 sp
0,1,0,0,4,4 gp 4 sp
1,1,2,1,0,8 gp 1 sp
1,1,3,2,0,19 gp 6 sp
1,0,2,2,0,6 gp 0 sp
1,0,2,1,0,3 gp 9 sp
0,0,2,0,12,4 gp 4 sp
0,0,1,0,11,3 gp 2 sp
0,1,0,0,1,3 gp 2 sp
0,1,0,0,1,3 gp 2 sp
0,1,0,0,1,3 gp 2 sp
1,1,0,2,2,5 gp 4 sp
2,1,0,1,2,5 gp 1 sp
2,1,0,1,1,4 gp 5 sp
2,1,0,1,1,4 gp 5 sp
1,1,0,1,1,0 gp 0 sp
1,0,0,5,24,16 gp 2 sp
1,1,1,1,0,5 gp 1 sp
2,0,1,1,0,0 gp 0 sp
1,1,1,1,0,5 gp 1 sp
1,1,0,1,0,0 gp 0 sp
2,1,1,0,0,4 gp 8 sp
2,1,0,2,4,8 gp 4 sp
2,1,1,1,4,9 gp 3 sp
2,1,1,2,4,11 gp 4 sp
2,1,1,2,4,11 gp 4 sp
1,1,1,2,3,9 gp 0 sp
5,1,0,6,11,9 gp 0 sp
6,1,0,6,10,10 gp 0 sp
3,2,0,1,10,22 gp 8 sp
3,2,0,0,10,20 gp 0 sp
4,3,0,1,9,35 gp 6 sp
3,0,1,1,0,0 gp 0 sp
3,0,1,1,0,0 gp 0 sp
3,0,1,0,0,0 gp 0 sp
2,0,1,0,4,3 gp 0 sp
1,0,1,0,4,0 gp 0 sp
1,0,1,0,4,0 gp 0 sp
1,0,1,0,3,0 gp 0 sp
1,0,0,0,3,0 gp 0 sp
1,0,0,0,1,0 gp 0 sp
2,0,1,0,1,0 gp 0 sp
1,0,1,0,1,0 gp 0 sp
2,0,1,0,0,0 gp 0 sp
1,0,1,0,0,0 gp 0 sp
0,2,2,0,0,18 gp 6 sp
1,1,2,0,0,6 gp 0 sp
3,2,0,0,20,28 gp 0 sp
5,2,2,1,8,39 gp 5 sp
4,2,2,2,8,46 gp 0 sp
5,3,1,4,10,61 gp 0 sp
4,2,2,5,9,22 gp 8 sp
0,0,0,3,4,5 gp 8 sp
0,1,0,2,4,10 gp 8 sp
0,0,0,2,3,4 gp 0 sp
0,0,0,3,3,5 gp 4 sp
3,1,3,0,10,20 gp 8 sp
3,1,3,0,9,20 gp 0 sp
4,2,3,0,9,45 gp 0 sp
0,0,0,0,1,0 gp 2 sp
0,0,0,0,1,0 gp 2 sp
0,0,0,0,1,0 gp 2 sp
6,0,9,0,0,45 gp 0 sp
1,0,2,3,7,18 gp 4 sp
2,0,1,3,7,11 gp 1 sp
2,0,2,4,7,23 gp 6 sp
5,3,3,0,9,56 gp 0 sp
6,2,3,0,8,44 gp 0 sp
3,0,4,5,1,11 gp 8 sp
2,0,3,5,0,13 gp 2 sp
0,0,0,3,0,4 gp 2 sp
0,0,0,3,0,4 gp 2 sp
0,0,1,3,0,9 gp 3 sp
8,5,0,4,0,77 gp 0 sp
2,0,3,0,4,9 gp 0 sp
2,0,3,0,3,8 gp 4 sp
2,0,0,2,4,4 gp 2 sp
1,0,0,2,4,0 gp 0 sp
1,0,1,2,4,5 gp 4 sp
1,0,0,1,3,0 gp 0 sp
1,0,1,2,3,4 gp 8 sp
0,0,1,3,3,11 gp 1 sp
0,0,0,3,3,5 gp 4 sp
0,0,0,2,2,3 gp 6 sp
0,2,1,1,0,17 gp 7 sp
0,1,0,0,0,2 gp 8 sp
0,1,0,1,0,4 gp 2 sp
0,1,0,0,0,2 gp 8 sp
1,1,1,0,0,3 gp 0 sp
2,0,2,1,1,6 gp 3 sp
2,0,2,0,1,4 gp 2 sp
1,0,2,0,1,0 gp 0 sp
1,0,1,0,1,0 gp 0 sp
2,1,1,0,5,7 gp 8 sp
2,1,1,0,5,7 gp 8 sp
2,1,1,0,4,7 gp 2 sp
2,0,1,0,4,3 gp 0 sp
1,0,0,1,4,0 gp 0 sp
2,0,0,2,4,4 gp 2 sp
1,0,0,1,3,0 gp 0 sp
2,0,0,1,3,0 gp 0 sp
2,1,0,2,5,9 gp 0 sp
1,1,1,2,5,10 gp 2 sp
1,0,0,2,5,3 gp 0 sp
1,1,0,2,5,7 gp 2 sp
1,1,1,3,5,18 gp 4 sp
0,0,1,1,7,9 gp 3 sp
0,0,0,0,7,1 gp 4 sp
0,1,0,0,7,5 gp 6 sp
0,1,0,0,6,5 gp 2 sp
0,5,1,0,15,83 gp 0 sp
0,4,0,7,8,40 gp 8 sp
0,0,2,1,8,12 gp 9 sp
0,0,3,1,8,15 gp 9 sp
0,0,2,1,8,12 gp 9 sp
0,1,1,0,6,10 gp 8 sp
0,1,0,0,6,5 gp 2 sp
0,0,0,0,6,1 gp 2 sp
0,1,0,0,5,4 gp 8 sp
0,0,0,0,5,1 gp 0 sp
9,0,5,0,2,24 gp 0 sp
0,3,0,5,10,31 gp 2 sp
0,4,1,5,9,40 gp 2 sp
0,1,0,0,3,4 gp 0 sp
0,1,0,0,2,3 gp 6 sp
0,1,0,0,2,3 gp 6 sp
0,2,0,0,2,13 gp 8 sp
2,2,0,6,0,18 gp 0 sp
3,1,0,5,0,4 gp 8 sp
1,0,0,1,0,0 gp 0 sp
2,0,0,1,0,0 gp 0 sp
2,0,0,0,0,0 gp 0 sp
2,0,0,1,0,0 gp 0 sp
0,1,0,0,2,3 gp 6 sp
0,1,0,0,2,3 gp 6 sp
0,2,0,0,2,13 gp 8 sp
2,0,2,2,5,10 gp 8 sp
2,0,2,2,5,10 gp 8 sp
2,0,2,3,5,19 gp 2 sp
2,0,1,3,5,9 gp 9 sp
2,0,1,3,5,9 gp 9 sp
1,0,2,3,7,18 gp 4 sp
1,0,2,3,7,18 gp 4 sp
2,0,2,2,7,18 gp 0 sp
3,1,2,1,3,14 gp 0 sp
3,1,2,1,3,14 gp 0 sp
2,1,2,1,3,11 gp 7 sp
3,1,2,2,3,16 gp 8 sp
2,0,2,2,2,9 gp 0 sp
2,0,2,1,2,6 gp 9 sp
2,0,2,1,1,6 gp 3 sp
2,0,1,1,1,3 gp 3 sp
2,0,2,2,1,8 gp 4 sp
2,2,0,0,3,12 gp 0 sp
2,1,0,1,3,5 gp 7 sp
2,2,0,1,3,14 gp 1 sp
2,2,0,0,2,11 gp 4 sp
0,0,0,9,28,29 gp 8 sp
0,0,1,0,5,2 gp 0 sp
0,0,1,0,5,2 gp 0 sp
0,0,0,0,4,0 gp 8 sp
0,0,1,1,4,5 gp 0 sp
1,1,3,1,8,23 gp 2 sp
1,1,2,1,7,18 gp 4 sp
0,1,2,1,7,16 gp 5 sp
1,0,0,4,1,4 gp 8 sp
2,0,0,4,0,6 gp 0 sp
1,0,0,3,0,0 gp 0 sp
1,0,0,4,0,4 gp 2 sp
3,0,0,1,7,0 gp 0 sp
2,0,0,0,7,0 gp 0 sp
3,0,0,0,7,0 gp 0 sp
3,0,0,0,6,0 gp 0 sp
0,0,0,5,0,8 gp 8 sp
1,0,0,5,0,4 gp 2 sp
0,0,4,3,2,26 gp 0 sp
0,1,4,3,1,30 gp 8 sp
1,2,4,7,2,29 gp 2 sp
1,2,3,7,2,26 gp 8 sp
0,0,0,3,2,5 gp 0 sp
0,0,0,2,2,3 gp 6 sp
0,0,1,3,2,10 gp 5 sp
0,0,0,2,2,3 gp 6 sp
0,0,1,7,14,21 gp 8 sp
0,0,1,7,14,21 gp 8 sp
0,1,2,1,4,14 gp 7 sp
0,1,1,1,4,11 gp 7 sp
0,1,2,1,4,14 gp 7 sp
0,1,1,1,3,11 gp 1 sp
6,0,3,5,0,7 gp 2 sp
5,0,2,5,0,3 gp 2 sp
0,2,3,3,12,58 gp 5 sp
0,2,3,2,11,43 gp 2 sp
2,2,2,2,10,37 gp 2 sp
3,2,2,1,9,30 gp 0 sp
2,2,2,2,9,36 gp 4 sp
1,1,1,0,6,6 gp 6 sp
2,2,1,0,6,24 gp 4 sp
1,1,2,0,6,9 gp 6 sp
2,1,2,1,5,19 gp 2 sp
1,1,2,0,5,9 gp 0 sp
2,0,0,2,2,3 gp 0 sp
2,0,0,2,1,0 gp 0 sp
5,0,4,7,23,23 gp 2 sp
0,0,1,1,0,3 gp 4 sp
0,0,2,1,0,5 gp 4 sp
0,0,2,0,0,2 gp 0 sp
0,0,1,1,0,3 gp 4 sp
2,2,2,3,6,36 gp 8 sp
2,1,2,3,6,25 gp 6 sp
2,2,1,3,6,32 gp 8 sp
2,1,1,3,6,21 gp 6 sp
1,2,2,0,0,14 gp 4 sp
1,2,2,0,0,14 gp 4 sp
0,1,2,0,0,10 gp 2 sp
0,1,3,0,0,13 gp 2 sp
4,4,4,4,17,100 gp 0 sp
3,0,0,0,1,0 gp 0 sp
3,0,0,0,0,0 gp 0 sp
0,1,0,1,3,5 gp 4 sp
0,0,0,1,2,2 gp 2 sp
0,1,0,1,2,5 gp 0 sp
0,0,0,1,2,2 gp 2 sp
0,1,0,1,2,5 gp 0 sp
0,0,0,2,3,4 gp 0 sp
0,1,0,2,2,9 gp 6 sp
0,0,0,2,2,3 gp 6 sp
0,0,0,2,2,3 gp 6 sp
2,1,0,0,4,4 gp 2 sp
2,1,0,0,4,4 gp 2 sp
2,0,0,0,4,0 gp 0 sp
2,1,0,0,4,4 gp 2 sp
1,1,0,0,4,0 gp 0 sp
1,0,0,3,5,5 gp 1 sp
2,1,0,3,4,10 gp 5 sp
2,1,0,4,4,18 gp 8 sp
6,0,3,0,26,41 gp 0 sp
5,0,0,7,12,7 gp 8 sp
0,0,1,0,0,1 gp 0 sp
0,0,1,0,0,1 gp 0 sp
0,0,1,0,0,1 gp 0 sp
1,0,1,0,2,0 gp 0 sp
2,0,1,0,2,0 gp 0 sp
1,0,1,0,2,0 gp 0 sp
1,0,1,0,1,0 gp 0 sp
9,2,0,14,22,29 gp 5 sp
4,0,1,0,0,0 gp 0 sp
3,0,0,0,0,0 gp 0 sp
4,0,1,0,0,0 gp 0 sp
2,0,4,6,11,23 gp 0 sp
2,0,4,6,10,22 gp 5 sp
0,2,2,3,0,33 gp 2 sp
0,1,2,3,0,16 gp 5 sp
1,0,0,7,0,7 gp 8 sp
2,0,0,7,0,9 gp 2 sp
0,0,1,0,2,1 gp 4 sp
0,0,1,1,2,4 gp 2 sp
0,0,1,0,1,1 gp 2 sp
0,0,0,0,1,0 gp 2 sp
0,0,0,0,5,1 gp 0 sp
0,0,0,1,4,3 gp 0 sp
0,0,0,0,4,0 gp 8 sp
0,0,0,1,4,3 gp 0 sp
0,0,0,0,4,0 gp 8 sp
1,1,0,2,1,4 gp 8 sp
0,1,0,2,1,9 gp 0 sp
1,1,0,2,0,4 gp 2 sp
0,1,0,2,0,5 gp 6 sp
0,1,0,2,0,5 gp 6 sp
2,1,1,0,0,4 gp 8 sp
2,1,2,1,0,9 gp 9 sp
1,1,2,1,0,8 gp 1 sp
2,1,1,1,0,6 gp 9 sp
2,1,2,0,0,7 gp 8 sp
3,0,1,0,9,1 gp 8 sp
4,1,2,0,9,18 gp 4 sp
3,0,2,0,8,4 gp 2 sp
1,0,1,1,4,3 gp 3 sp
2,1,1,1,4,9 gp 3 sp
1,0,1,1,3,0 gp 0 sp
1,0,0,1,3,0 gp 0 sp
1,1,0,1,3,3 gp 9 sp
3,0,1,3,7,13 gp 2 sp
2,0,0,4,6,9 gp 6 sp
2,0,0,4,6,9 gp 6 sp
2,0,1,4,6,18 gp 8 sp
1,0,0,0,0,0 gp 0 sp
1,0,0,0,0,0 gp 0 sp
1,0,0,0,0,0 gp 0 sp
1,0,0,0,0,0 gp 0 sp
5,0,7,9,10,27 gp 8 sp
1,0,0,3,6,5 gp 7 sp
0,0,0,4,6,12 gp 0 sp
1,0,0,3,5,5 gp 1 sp
0,0,1,2,4,9 gp 6 sp
0,0,1,2,4,9 gp 6 sp
1,0,1,1,4,3 gp 3 sp
1,0,0,2,3,0 gp 0 sp
0,0,1,2,3,9 gp 0 sp
3,3,5,4,0,71 gp 0 sp
4,3,4,3,0,65 gp 5 sp
2,2,1,7,3,23 gp 8 sp
2,2,1,6,2,21 gp 5 sp
5,2,1,4,11,48 gp 0 sp
5,2,1,3,11,44 gp 5 sp
5,0,1,0,13,8 gp 4 sp
2,0,1,0,5,3 gp 6 sp
2,0,0,0,5,0 gp 0 sp
2,0,0,0,5,0 gp 0 sp
2,0,1,0,4,3 gp 0 sp
2,0,0,0,4,0 gp 0 sp
1,0,0,1,0,0 gp 0 sp
1,0,0,2,0,0 gp 0 sp
1,1,0,2,0,4 gp 2 sp
1,1,0,2,0,4 gp 2 sp
1,0,0,2,0,0 gp 0 sp
0,0,0,13,4,24 gp 8 sp
3,0,1,0,0,0 gp 0 sp
2,1,1,0,0,4 gp 8 sp
3,1,1,0,0,0 gp 6 sp
2,0,1,0,0,0 gp 0 sp
0,4,4,5,22,54 gp 2 sp
0,3,0,4,8,45 gp 6 sp
0,2,0,4,7,33 gp 6 sp
0,2,0,4,7,33 gp 6 sp
7,0,8,0,19,56 gp 0 sp
0,0,0,2,0,2 gp 8 sp
0,0,0,1,0,1 gp 4 sp
0,0,0,2,0,2 gp 8 sp
0,0,0,2,0,2 gp 8 sp
0,0,0,1,0,1 gp 4 sp
0,0,0,0,4,0 gp 8 sp
0,1,0,0,3,4 gp 0 sp
0,0,0,0,3,0 gp 6 sp
1,0,0,0,3,0 gp 0 sp
1,1,0,0,3,0 gp 0 sp
0,0,1,2,3,9 gp 0 sp
0,0,2,2,2,11 gp 4 sp
0,0,2,3,2,13 gp 5 sp
0,0,1,3,2,10 gp 5 sp
0,0,2,3,2,13 gp 5 sp
4,2,0,0,4,17 gp 6 sp
4,2,0,0,4,17 gp 6 sp
7,6,0,1,25,102 gp 5 sp
3,2,0,0,7,17 gp 6 sp
4,2,0,0,7,20 gp 0 sp
3,1,0,1,6,3 gp 3 sp
1,1,1,3,3,11 gp 1 sp
1,2,1,3,2,27 gp 2 sp
1,2,1,3,2,27 gp 2 sp
1,2,1,2,2,24 gp 4 sp
1,0,0,3,4,4 gp 5 sp
0,0,1,3,4,11 gp 7 sp
0,0,1,3,4,11 gp 7 sp
1,0,0,3,4,4 gp 5 sp
0,0,0,2,4,4 gp 4 sp
10,1,4,5,15,14 gp 8 sp
0,0,1,0,4,1 gp 8 sp
0,0,1,0,4,1 gp 8 sp
0,0,2,0,4,2 gp 8 sp
0,0,2,0,3,2 gp 6 sp
0,7,3,0,26,132 gp 0 sp
0,0,1,3,0,9 gp 3 sp
0,0,0,2,0,2 gp 8 sp
0,0,0,3,0,4 gp 2 sp
3,0,0,5,0,1 gp 2 sp
3,0,0,4,0,1 gp 8 sp
3,1,0,5,0,4 gp 8 sp
0,0,2,1,5,11 gp 1 sp
0,0,2,2,5,13 gp 2 sp
0,0,2,2,4,12 gp 6 sp
0,0,2,2,4,12 gp 6 sp
3,1,0,2,11,15 gp 2 sp
3,1,0,3,10,17 gp 2 sp
0,1,0,2,0,5 gp 6 sp
0,2,0,2,0,16 gp 8 sp
0,1,0,2,0,5 gp 6 sp
5,1,1,6,5,8 gp 5 sp
4,1,1,6,4,12 gp 5 sp
0,1,1,2,1,12 gp 0 sp
0,1,0,3,1,11 gp 1 sp
0,0,0,2,1,3 gp 2 sp
0,1,1,2,1,12 gp 0 sp
0,1,0,3,1,11 gp 1 sp
2,0,4,8,0,21 gp 0 sp
4,2,4,7,1,27 gp 2 sp
4,2,4,8,0,28 gp 5 sp
2,0,0,0,5,0 gp 0 sp
1,0,1,0,5,0 gp 0 sp
1,0,0,0,4,0 gp 0 sp
1,0,0,0,4,0 gp 0 sp
2,0,1,0,4,3 gp 0 sp
0,1,3,2,9,30 gp 4 sp
0,0,3,1,9,16 gp 5 sp
0,0,3,1,8,15 gp 9 sp
1,3,1,6,4,28 gp 0 sp
1,4,2,7,3,38 gp 8 sp
0,0,3,6,13,24 gp 5 sp
1,0,3,1,7,11 gp 1 sp
2,1,2,2,7,23 gp 6 sp
2,0,2,1,6,9 gp 3 sp
2,2,0,2,3,23 gp 6 sp
3,1,0,2,2,3 gp 0 sp
3,2,0,3,2,22 gp 0 sp
3,2,1,3,2,26 gp 0 sp
7,1,0,7,21,12 gp 8 sp
2,1,0,3,1,8 gp 7 sp
3,1,1,4,0,16 gp 0 sp
2,0,1,4,0,9 gp 0 sp
3,1,0,4,0,12 gp 0 sp
2,1,0,1,5,6 gp 9 sp
1,1,0,1,5,5 gp 1 sp
2,1,0,2,4,8 gp 4 sp
1,2,0,1,4,12 gp 9 sp
2,1,0,2,4,8 gp 4 sp
0,0,1,3,5,12 gp 3 sp
0,0,1,2,4,9 gp 6 sp
0,0,1,3,4,11 gp 7 sp
0,0,2,2,4,12 gp 6 sp
2,0,0,1,0,0 gp 0 sp
2,0,0,0,0,0 gp 0 sp
1,0,1,1,0,0 gp 0 sp
2,0,1,0,0,0 gp 0 sp
2,0,0,0,0,0 gp 0 sp
11,6,8,6,0,49 gp 5 sp
2,2,3,4,9,59 gp 0 sp
2,2,2,4,8,53 gp 0 sp
1,2,2,4,8,38 gp 8 sp
0,0,2,0,5,3 gp 0 sp
1,0,2,0,5,4 gp 8 sp
0,0,2,0,5,3 gp 0 sp
0,0,1,0,5,2 gp 0 sp
0,0,1,0,5,2 gp 0 sp
0,0,2,2,6,13 gp 8 sp
0,0,2,2,6,13 gp 8 sp
0,0,2,2,6,13 gp 8 sp
0,0,2,3,5,15 gp 3 sp
2,1,1,2,5,18 gp 0 sp
3,1,1,2,5,14 gp 4 sp
2,2,1,2,5,29 gp 2 sp
2,1,1,1,5,9 gp 9 sp
2,1,2,1,5,19 gp 2 sp
0,2,0,3,8,31 gp 6 sp
0,3,0,3,8,42 gp 8 sp
3,2,1,5,1,14 gp 8 sp
4,1,1,5,0,8 gp 8 sp
4,2,0,5,0,13 gp 2 sp
3,2,0,4,5,27 gp 2 sp
3,1,0,3,4,12 gp 4 sp
2,2,0,4,4,30 gp 0 sp
3,2,0,3,4,23 gp 6 sp
0,2,1,7,7,28 gp 8 sp
0,1,1,6,6,19 gp 5 sp
2,0,3,0,15,22 gp 8 sp
0,3,0,1,5,26 gp 1 sp
0,3,0,0,5,24 gp 0 sp
0,0,0,0,6,1 gp 2 sp
0,0,0,0,6,1 gp 2 sp
0,0,0,0,5,1 gp 0 sp
1,0,0,0,5,0 gp 0 sp
0,0,0,0,5,1 gp 0 sp
3,0,1,7,13,13 gp 8 sp
3,0,2,6,13,14 gp 5 sp
2,1,2,1,5,19 gp 2 sp
2,0,1,1,5,5 gp 7 sp
2,1,1,2,5,18 gp 0 sp
1,0,1,1,5,3 gp 9 sp
1,0,1,1,5,3 gp 9 sp
0,0,0,1,4,3 gp 0 sp
0,0,0,0,4,0 gp 8 sp
0,0,0,0,3,0 gp 6 sp
1,0,2,3,7,18 gp 4 sp
1,0,1,3,7,9 gp 3 sp
1,0,2,3,7,18 gp 4 sp
1,0,1,3,6,8 gp 7 sp
2,1,0,3,0,8 gp 1 sp
1,1,0,4,0,8 gp 4 sp
2,0,0,3,0,3 gp 9 sp
2,1,0,3,0,8 gp 1 sp
1,0,0,1,3,0 gp 0 sp
1,0,1,1,3,0 gp 0 sp
1,1,1,1,2,6 gp 3 sp
1,1,0,2,2,5 gp 4 sp
2,0,0,1,2,0 gp 0 sp
0,5,8,0,6,109 gp 0 sp
3,2,2,1,3,25 gp 2 sp
2,2,1,1,3,24 gp 8 sp
3,2,1,1,2,20 gp 4 sp
3,1,1,1,2,3 gp 9 sp
1,6,0,0,14,88 gp 0 sp
1,1,1,1,3,6 gp 9 sp
1,1,1,2,2,8 gp 4 sp
1,2,0,1,2,11 gp 7 sp
0,1,0,1,2,5 gp 0 sp
1,1,1,2,2,8 gp 4 sp
2,1,1,0,1,5 gp 4 sp
2,2,1,0,0,13 gp 2 sp
2,1,1,0,0,4 gp 8 sp
2,1,1,0,0,4 gp 8 sp
2,1,1,0,0,4 gp 8 sp
5,2,1,5,2,12 gp 2 sp
5,3,1,5,2,19 gp 2 sp
9,0,5,0,6,28 gp 0 sp
2,2,2,0,0,23 gp 6 sp
1,1,2,0,0,6 gp 0 sp
1,1,2,0,0,6 gp 0 sp
1,1,2,0,0,6 gp 0 sp
1,2,2,6,5,24 gp 0 sp
1,2,2,5,5,22 gp 2 sp
4,0,1,2,0,2 gp 4 sp
4,0,1,2,0,2 gp 4 sp
3,0,2,2,0,3 gp 6 sp
3,0,0,1,6,0 gp 0 sp
3,0,0,2,6,1 gp 2 sp
3,0,0,1,5,0 gp 0 sp
2,0,0,2,5,4 gp 8 sp
5,1,5,2,11,47 gp 0 sp
4,0,4,2,10,27 gp 2 sp
4,5,0,3,24,97 gp 5 sp
3,1,1,0,1,1 gp 2 sp
3,1,1,0,1,1 gp 2 sp
3,2,1,0,1,9 gp 6 sp
2,0,1,2,0,4 gp 8 sp
1,0,1,2,0,3 gp 0 sp
1,0,2,2,0,6 gp 0 sp
2,0,2,2,0,7 gp 8 sp
2,0,2,3,0,9 gp 9 sp
0,0,0,1,0,1 gp 4 sp
0,0,0,2,0,2 gp 8 sp
2,1,0,1,2,5 gp 1 sp
2,0,0,2,2,3 gp 0 sp
1,0,0,1,2,0 gp 0 sp
1,0,0,2,1,0 gp 0 sp
1,0,0,1,1,0 gp 0 sp
0,1,0,1,0,4 gp 2 sp
0,1,0,2,0,5 gp 6 sp
0,0,0,2,0,2 gp 8 sp
10,4,4,8,7,37 gp 0 sp
1,2,1,0,8,23 gp 6 sp
1,2,0,0,8,13 gp 2 sp
1,1,0,0,7,4 gp 2 sp
3,2,3,5,8,23 gp 2 sp
4,3,3,5,8,31 gp 8 sp
3,2,3,5,7,22 gp 8 sp
3,1,3,3,4,24 gp 4 sp
2,1,3,2,4,25 gp 2 sp
3,1,3,2,3,20 gp 8 sp
5,5,9,0,16,121 gp 0 sp
1,0,0,1,2,0 gp 0 sp
2,0,7,0,5,30 gp 8 sp
4,1,0,2,4,12 gp 0 sp
4,1,0,2,4,12 gp 0 sp
3,1,0,2,3,3 gp 6 sp
0,0,4,2,0,16 gp 2 sp
0,0,4,3,0,24 gp 4 sp
2,1,0,4,0,10 gp 2 sp
1,1,0,4,0,8 gp 4 sp
2,1,1,4,0,19 gp 6 sp
2,1,0,3,0,8 gp 1 sp
1,2,3,1,6,32 gp 8 sp
1,1,3,1,5,20 gp 8 sp
2,2,3,1,5,34 gp 4 sp
5,3,0,3,10,52 gp 5 sp
6,3,0,3,9,54 gp 5 sp
